GISMATCH,GISJOIN,GEOID,STATEFIP,State,PUMA,Name,state_puma,birthplace,x,y
"4702502",G47002502,"4702502","47",Tennessee,"02502",Nashville-Davidson (North) PUMA,"4702502",,-86.82361,36.27443
"4913001",G49013001,"4913001","49",Utah,"13001",Southeast Utah & Uintah Basin Region PUMA,"4913001",,-110.04347,39.09787
"4921001",G49021001,"4921001","49",Utah,"21001",Southwest & South Central Utah (Outside Washington County)--Cedar City PUMA,"4921001",,-112.33300,38.46099
"4905001",G49005001,"4905001","49",Utah,"05001","Cache, Summit, Morgan & Rich Counties PUMA","4905001",,-111.29694,41.28437
"4953001",G49053001,"4953001","49",Utah,"53001",Washington County--St. George City PUMA,"4953001",,-113.50494,37.28036
"4903001",G49003001,"4903001","49",Utah,"03001",Tooele & Box Elder Counties PUMA,"4903001",,-113.10735,40.96784
"4911001",G49011001,"4911001","49",Utah,"11001","Davis County (North)--Layton, Clearfield, Kaysville, Syracuse & Clinton Cities PUMA","4911001",,-112.17215,41.00834
"4911002",G49011002,"4911002","49",Utah,"11002","Davis County (South)--Bountiful, Farmington & North Salt Lake Cities PUMA","4911002",,-111.88209,40.92393
"4949004",G49049004,"4949004","49",Utah,"49004","Utah County (East)--Spanish Fork, Springville, Lehi (Northeast) & Highland Cities PUMA","4949004",,-111.44753,40.07997
"4949001",G49049001,"4949001","49",Utah,"49001","Utah County (West)--Saratoga Springs, Payson & Lehi (Southwest) Cities PUMA","4949001",,-111.95421,40.15368
"4949002",G49049002,"4949002","49",Utah,"49002","Utah County (Central)--Orem, Pleasant Grove, American Fork & Lindon Cities PUMA","4949002",,-111.73096,40.33447
"4949003",G49049003,"4949003","49",Utah,"49003",Utah County (Central)--Provo City PUMA,"4949003",,-111.65753,40.24143
"4957001",G49057001,"4957001","49",Utah,"57001","Weber County (West)--Roy, North Ogden, Ogden (Northwest) & West Haven Cities PUMA","4957001",,-112.17638,41.22946
"4957002",G49057002,"4957002","49",Utah,"57002",Weber County (East)--Ogden (Southeast) & South Ogden Cities PUMA,"4957002",Belgium,-111.73163,41.29779
"4935004",G49035004,"4935004","49",Utah,"35004","Salt Lake County--West Valley City (East), Taylorsville & Murray (West) Cities PUMA","4935004",,-111.92767,40.68618
"4935007",G49035007,"4935007","49",Utah,"35007","Salt Lake County--West Jordan (East), South Jordan (East) & Riverton Cities PUMA","4935007",,-111.94943,40.54923
"4935003",G49035003,"4935003","49",Utah,"35003","Salt Lake County--West Valley City (Central), Salt Lake City (South Central) & Kearns PUMA","4935003","Samoa, 1940-1950",-111.99488,40.70420
"4935009",G49035009,"4935009","49",Utah,"35009",Salt Lake County (South & East Central)--Draper (Northwest) & Sandy (South) Cities PUMA,"4935009",,-111.84863,40.52899
"4935005",G49035005,"4935005","49",Utah,"35005","Salt Lake County (East Central)--Murray (East), Holladay Cities & Millcreek PUMA","4935005",,-111.78782,40.67672
"4935002",G49035002,"4935002","49",Utah,"35002",Salt Lake County (Northeast)--Salt Lake City (East) PUMA,"4935002",,-111.75630,40.77062
"4935001",G49035001,"4935001","49",Utah,"35001","Salt Lake County (Northwest)--Salt Lake City (West), West Valley City (West) & Magna PUMA","4935001",,-112.08858,40.75694
"4935006",G49035006,"4935006","49",Utah,"35006","Salt Lake County--West Jordan (West), Herriman & South Jordan (West) Cities PUMA","4935006",,-112.06464,40.52413
"4935008",G49035008,"4935008","49",Utah,"35008","Salt Lake County (Southeast)--Sandy (North), Cottonwood Heights & Midvale Cities PUMA","4935008",New Zealand,-111.71551,40.60456
"5310703",G53010703,"5310703","53",Washington,"10703","Walla Walla, Benton (Outer) & Franklin (Outer) Counties PUMA","5310703",,-119.01255,46.32843
"5310701",G53010701,"5310701","53",Washington,"10701","Benton & Franklin Counties--Pasco, Richland (North) & West Richland Cities PUMA","5310701",,-119.25928,46.28919
"5310901",G53010901,"5310901","53",Washington,"10901",Yakima County (Central)--Greater Yakima City PUMA,"5310901",,-120.54915,46.60156
"5310702",G53010702,"5310702","53",Washington,"10702",Benton County (East Central)--Kennewick & Richland (South) Cities PUMA,"5310702",,-119.14436,46.16972
"5310504",G53010504,"5310504","53",Washington,"10504",Spokane County (Outer)--Cheney City PUMA,"5310504",,-117.41620,47.61436
"5310503",G53010503,"5310503","53",Washington,"10503",Spokane County (East Central)--Greater Spokane Valley City PUMA,"5310503",,-117.18521,47.65657
"5310502",G53010502,"5310502","53",Washington,"10502",Spokane County (South Central)--Spokane City (South) PUMA,"5310502",,-117.44713,47.63950
"5310501",G53010501,"5310501","53",Washington,"10501",Spokane County (North Central)--Spokane City (North) PUMA,"5310501",,-117.42632,47.72570
"5310600",G53010600,"5310600","53",Washington,"10600","Whitman, Asotin, Adams, Lincoln, Columbia & Garfield Counties PUMA","5310600",,-118.01488,46.95338
"5550000",G55050000,"5550000","55",Wisconsin,"50000",Walworth County PUMA,"5550000",Kosovo,-88.54192,42.66848
"5501300",G55001300,"5501300","55",Wisconsin,"01300","Marinette, Oconto, Door & Florence Counties PUMA","5501300",,-88.05523,45.28388
"5501400",G55001400,"5501400","55",Wisconsin,"01400",East Central Wisconsin PUMA,"5501400",,-89.00163,44.38820
"5500600",G55000600,"5500600","55",Wisconsin,"00600","Oneida, Lincoln, Vilas, Langlade & Forest Counties PUMA","5500600",,-89.32573,45.62567
"5501500",G55001500,"5501500","55",Wisconsin,"01500",Outagamie County PUMA,"5501500",,-88.46493,44.41609
"5501001",G55001001,"5501001","55",Wisconsin,"01001",Dodge & Jefferson Counties PUMA,"5501001",,-88.73415,43.26221
"5530000",G55030000,"5530000","55",Wisconsin,"30000",Racine County PUMA,"5530000",,-88.06113,42.74748
"5501601",G55001601,"5501601","55",Wisconsin,"01601","Central Sands--Wood, Portage, Juneau & Adams Counties PUMA","5501601",,-89.85784,44.21828
"5555103",G55055103,"5555103","55",Wisconsin,"55103",Eau Claire & Chippewa (South) Counties PUMA,"5555103",,-91.30492,44.86348
"5500700",G55000700,"5500700","55",Wisconsin,"00700",West Central Wisconsin--Northern Mississippi Region PUMA,"5500700",,-91.21189,44.10091
"5510000",G55010000,"5510000","55",Wisconsin,"10000",Kenosha County PUMA,"5510000",,-88.04270,42.57679
"5501600",G55001600,"5501600","55",Wisconsin,"01600",Marathon County PUMA,"5501600",,-89.75905,44.89829
"5555101",G55055101,"5555101","55",Wisconsin,"55101","Barron, Polk, Clark & Chippewa (North) Counties PUMA","5555101",,-91.50688,45.16454
"5500101",G55000101,"5500101","55",Wisconsin,"00101",Madison City (Central) PUMA,"5500101",,-89.38335,43.08569
"5500102",G55000102,"5500102","55",Wisconsin,"00102",Dane County (East) PUMA,"5500102",,-89.23331,43.07224
"5500103",G55000103,"5500103","55",Wisconsin,"00103",Dane County (West) PUMA,"5500103",,-89.62465,43.06122
"5500900",G55000900,"5500900","55",Wisconsin,"00900",La Crosse County PUMA,"5500900",,-91.11522,43.90653
"5540701",G55040701,"5540701","55",Wisconsin,"40701",Milwaukee County (West) PUMA,"5540701",,-88.02151,42.99851
"5541002",G55041002,"5541002","55",Wisconsin,"41002",Milwaukee City (North Central) PUMA,"5541002",Gambia,-87.98008,43.08570
"5541003",G55041003,"5541003","55",Wisconsin,"41003",Milwaukee City (Central) PUMA,"5541003",,-87.92947,43.06422
"5541004",G55041004,"5541004","55",Wisconsin,"41004",Milwaukee City (South Central) PUMA,"5541004",,-87.95660,43.02105
"5541001",G55041001,"5541001","55",Wisconsin,"41001",Milwaukee City (North) PUMA,"5541001",,-88.01404,43.14341
"5541005",G55041005,"5541005","55",Wisconsin,"41005",Milwaukee City (South) PUMA,"5541005",Burma (Myanmar),-87.93658,42.97126
"5540101",G55040101,"5540101","55",Wisconsin,"40101",Milwaukee County (Northeast) PUMA,"5540101",Saudi Arabia,-87.92183,43.13657
"5540301",G55040301,"5540301","55",Wisconsin,"40301",Milwaukee County (South) PUMA,"5540301",,-87.94556,42.89198
"5501401",G55001401,"5501401","55",Wisconsin,"01401",Fond du Lac & Calumet Counties PUMA,"5501401",,-88.39567,43.86599
"5502400",G55002400,"5502400","55",Wisconsin,"02400",Rock County PUMA,"5502400",,-89.07158,42.67122
"5520000",G55020000,"5520000","55",Wisconsin,"20000",Washington & Ozaukee Counties PUMA,"5520000",,-88.13258,43.37394
"5501301",G55001301,"5501301","55",Wisconsin,"01301",Manitowoc & Kewaunee Counties PUMA,"5501301",,-87.73818,44.26560
"5500800",G55000800,"5500800","55",Wisconsin,"00800","Grant, Green, Iowa, Richland & Lafayette Counties PUMA","5500800",,-90.27819,42.91110
"5555102",G55055102,"5555102","55",Wisconsin,"55102",St. Croix & Dunn Counties PUMA,"5555102",,-92.15251,44.98686
"5500200",G55000200,"5500200","55",Wisconsin,"00200",Green Bay City PUMA,"5500200",,-87.99201,44.51526
"5500300",G55000300,"5500300","55",Wisconsin,"00300",Outer Green Bay City PUMA,"5500300",,-88.00484,44.44648
"5502500",G55002500,"5502500","55",Wisconsin,"02500",Sheboygan County PUMA,"5502500",,-87.94542,43.72117
"5501000",G55001000,"5501000","55",Wisconsin,"01000",Sauk & Columbia Counties PUMA,"5501000",,-89.65078,43.44606
"5501501",G55001501,"5501501","55",Wisconsin,"01501",Winnebago County PUMA,"5501501",,-88.64466,44.06888
"5570301",G55070301,"5570301","55",Wisconsin,"70301",Waukesha County (Central) PUMA,"5570301",,-88.25012,43.06207
"5570101",G55070101,"5570101","55",Wisconsin,"70101",Waukesha County (West) PUMA,"5570101",,-88.40345,43.00334
"5570201",G55070201,"5570201","55",Wisconsin,"70201",Waukesha County (East) PUMA,"5570201",,-88.12870,43.01859
"5600100",G56000100,"5600100","56",Wyoming,"00100","Sheridan, Park, Teton, Lincoln & Big Horn Counties PUMA","5600100",,-109.41936,44.00825
"5600200",G56000200,"5600200","56",Wyoming,"00200","Campbell, Goshen, Platte, Johnson, Washakie, Weston, Crook & Niobrara Counties PUMA","5600200",,-105.43576,43.65990
"5600400",G56000400,"5600400","56",Wyoming,"00400","Natrona, Carbon & Converse Counties PUMA","5600400",,-106.54189,42.39750
"5600300",G56000300,"5600300","56",Wyoming,"00300",Laramie & Albany Counties PUMA,"5600300",,-105.32789,41.52145
"5600500",G56000500,"5600500","56",Wyoming,"00500","Sweetwater, Fremont, Uinta, Sublette & Hot Springs Counties--Wind River Reservation PUMA","5600500",,-109.06470,42.41935
"900102",G09000102,"0900102","09",Connecticut,"00102",Stamford & Greenwich Towns PUMA,"0900102",,-73.60336,41.08474
"900101",G09000101,"0900101","09",Connecticut,"00101","Fairfield, New Canaan, Wilton, Weston & Easton Towns PUMA","0900101",,-73.36942,41.20807
"900100",G09000100,"0900100","09",Connecticut,"00100","Danbury, Ridgefield, Bethel, Brookfield, New Fairfield, Redding & Sherman Towns PUMA","0900100",,-73.45436,41.40586
"900103",G09000103,"0900103","09",Connecticut,"00103","Norwalk, Westport & Darien Towns PUMA","0900103",,-73.40862,41.11916
"900105",G09000105,"0900105","09",Connecticut,"00105","Stratford, Shelton, Trumbull, Newtown & Monroe Towns PUMA","0900105",,-73.21962,41.32792
"900104",G09000104,"0900104","09",Connecticut,"00104",Bridgeport Town PUMA,"0900104",Zaire,-73.19609,41.19275
"900300",G09000300,"0900300","09",Connecticut,"00300",Hartford County (North) PUMA,"0900300",,-72.70197,41.94423
"900303",G09000303,"0900303","09",Connecticut,"00303","West Hartford, Farmington, Simsbury, Bloomfield, Avon & Canton Towns PUMA","0900303",,-72.82145,41.81321
"900304",G09000304,"0900304","09",Connecticut,"00304","Bristol, Southington & Burlington Towns PUMA","0900304",,-72.92301,41.67694
"900302",G09000302,"0900302","09",Connecticut,"00302",Hartford Town PUMA,"0900302",,-72.68340,41.76607
"900301",G09000301,"0900301","09",Connecticut,"00301",Manchester & East Hartford Towns PUMA,"0900301",St. Lucia,-72.56094,41.77054
"900306",G09000306,"0900306","09",Connecticut,"00306","Glastonbury, Newington, Wethersfield, Rocky Hill & Marlborough Towns PUMA","0900306",,-72.57708,41.67642
"900305",G09000305,"0900305","09",Connecticut,"00305","New Britain, Berlin & Plainville Towns PUMA","0900305",,-72.79452,41.64086
"900700",G09000700,"0900700","09",Connecticut,"00700",Middlesex County PUMA,"0900700",,-72.53614,41.46438
"900500",G09000500,"0900500","09",Connecticut,"00500",Litchfield County PUMA,"0900500",,-73.24532,41.79249
"901300",G09001300,"0901300","09",Connecticut,"01300",Tolland County PUMA,"0901300",,-72.33649,41.85501
"901500",G09001500,"0901500","09",Connecticut,"01500",Windham County PUMA,"0901500",,-71.98755,41.82996
"901100",G09001100,"0901100","09",Connecticut,"01100",New London County (North) PUMA,"0901100",,-72.08285,41.54058
"901101",G09001101,"0901101","09",Connecticut,"01101",New London County (South) PUMA,"0901101",,-72.14622,41.36746
"900903",G09000903,"0900903","09",Connecticut,"00903","Hamden, Ansonia, Seymour, Derby, Woodbridge & Bethany Towns PUMA","0900903",,-72.99616,41.38579
"900902",G09000902,"0900902","09",Connecticut,"00902","Meriden, Wallingford & North Haven Towns PUMA","0900902",,-72.81442,41.46183
"900901",G09000901,"0900901","09",Connecticut,"00901",Waterbury Town PUMA,"0900901",,-73.03613,41.55824
"900900",G09000900,"0900900","09",Connecticut,"00900",New Haven County (Northwest) PUMA,"0900900",,-73.07152,41.49418
"900904",G09000904,"0900904","09",Connecticut,"00904","West Haven, Milford & Orange Towns PUMA","0900904",,-73.02958,41.25544
"900905",G09000905,"0900905","09",Connecticut,"00905",New Haven Town PUMA,"0900905",,-72.92501,41.31146
"900906",G09000906,"0900906","09",Connecticut,"00906","East Haven, Branford, Guilford, Madison & North Branford Towns PUMA","0900906",,-72.72490,41.33091
"1000200",G10000200,"1000200","10",Delaware,"00200",Kent County--Dover City PUMA,"1000200",,-75.56873,39.08564
"1000101",G10000101,"1000101","10",Delaware,"00101",New Castle County (East Central)--Wilmington City PUMA,"1000101",,-75.56682,39.73121
"1000104",G10000104,"1000104","10",Delaware,"00104","New Castle County (South)--Middletown Town, Bear & Glasgow PUMA","1000104",,-75.66762,39.47297
"1000102",G10000102,"1000102","10",Delaware,"00102",New Castle County (North)--Hockessin PUMA,"1000102",,-75.60387,39.78388
"1000103",G10000103,"1000103","10",Delaware,"00103",New Castle County (West Central)--Newark City & Brookside PUMA,"1000103",,-75.69375,39.68393
"1000300",G10000300,"1000300","10",Delaware,"00300",Sussex County PUMA,"1000300",,-75.39965,38.66244
"1100105",G11000105,"1100105","11",District of Columbia,"00105",District of Columbia (Central) PUMA,"1100105",,-77.02642,38.89752
"1100104",G11000104,"1100104","11",District of Columbia,"00104",District of Columbia (East) PUMA,"1100104",,-76.97343,38.86397
"1100103",G11000103,"1100103","11",District of Columbia,"00103",District of Columbia (Northeast) PUMA,"1100103",,-76.98194,38.91358
"1100102",G11000102,"1100102","11",District of Columbia,"00102",District of Columbia (North) PUMA,"1100102",,-77.02416,38.95435
"1100101",G11000101,"1100101","11",District of Columbia,"00101",District of Columbia (West) PUMA,"1100101",,-77.07325,38.93906
"1802000",G18002000,"1802000","18",Indiana,"02000",Delaware County--Muncie City PUMA,"1802000",,-85.39690,40.22753
"1802500",G18002500,"1802500","18",Indiana,"02500",Hancock & Shelby Counties PUMA,"1802500",,-85.78381,39.65191
"1801900",G18001900,"1801900","18",Indiana,"01900",Madison County--Anderson City PUMA,"1801900",,-85.71935,40.16166
"1802600",G18002600,"1802600","18",Indiana,"02600","Wayne, Fayette, Rush & Union Counties PUMA","1802600",,-85.18445,39.70738
"1801001",G18001001,"1801001","18",Indiana,"01001",Allen County (Central)--Fort Wayne City (South) PUMA,"1801001",,-85.18508,41.05105
"1801002",G18001002,"1801002","18",Indiana,"01002",Allen County (Central)--Fort Wayne City (North) PUMA,"1801002",,-85.09472,41.11164
"1801003",G18001003,"1801003","18",Indiana,"01003",Allen County (Outside Fort Wayne City) PUMA,"1801003",,-85.04926,41.09276
"1803600",G18003600,"1803600","18",Indiana,"03600",Clark County--Jeffersonville City PUMA,"1803600",,-85.70728,38.47718
"1803100",G18003100,"1803100","18",Indiana,"03100","Dearborn, Franklin, Ripley, Switzerland & Ohio Counties PUMA","1803100",,-85.09477,39.14463
"1800900",G18000900,"1800900","18",Indiana,"00900","Huntington, Whitley, Adams & Wells Counties PUMA","1800900",,-85.29310,40.85703
"1803000",G18003000,"1803000","18",Indiana,"03000","Jefferson, Jennings, Decatur & Scott Counties PUMA","1803000",,-85.55673,38.98165
"1801500",G18001500,"1801500","18",Indiana,"01500","Henry, Randolph, Jay & Blackford Counties PUMA","1801500",,-85.15538,40.20873
"1800600",G18000600,"1800600","18",Indiana,"00600","Noble, DeKalb, LaGrange & Steuben Counties PUMA","1800600",,-85.22753,41.51495
"2100600",G21000600,"2100600","21",Kentucky,"00600",Lake Cumberland Area Development District (West) PUMA,"2100600",,-85.22469,37.10836
"2101100",G21001100,"2101100","21",Kentucky,"01100",Big Sandy Area Development District PUMA,"2101100",,-82.64131,37.61250
"2100700",G21000700,"2100700","21",Kentucky,"00700",Lake Cumberland Area Development District (East) PUMA,"2100700",,-84.62841,36.91298
"2102000",G21002000,"2102000","21",Kentucky,"02000",Bluegrass Area Development District (West) PUMA,"2102000",,-84.87355,38.01400
"2101200",G21001200,"2101200","21",Kentucky,"01200",Lincoln Trail Area Development District (East) PUMA,"2101200",,-85.46035,37.66635
"2100900",G21000900,"2100900","21",Kentucky,"00900",Cumberland Valley Area Development District (South) PUMA,"2100900",,-83.71364,36.81096
"2101000",G21001000,"2101000","21",Kentucky,"01000",Kentucky River Area Development District PUMA,"2101000",,-83.28167,37.35885
"2102800",G21002800,"2102800","21",Kentucky,"02800",FIVCO Area Development District PUMA,"2102800",,-82.90779,38.27762
"2101800",G21001800,"2101800","21",Kentucky,"01800",KIPDA Area Development District (Northeast) PUMA,"2101800",,-85.24436,38.42717
"2102300",G21002300,"2102300","21",Kentucky,"02300",Bluegrass Area Development District (Northeast) PUMA,"2102300",,-84.27894,38.25355
"2102700",G21002700,"2102700","21",Kentucky,"02700",Buffalo Trace & Gateway Area Development Districts PUMA,"2102700",,-83.61752,38.28996
